gene_id,Old-1,Old-2,Old-3,Young-1,Young-2,Young-3
LOC124900781,0,0,0,2,0,1
MAML3,0,0,0,0,0,1
H3P16,85,11,196,19,21,12
RN7SKP237,0,0,0,0,0,0
MGST2,2881,5429,2021,796,9527,6633
QKILA,0,0,0,0,0,0
LOC105377622,0,0,0,0,0,0
LOC105377451,0,0,0,0,0,0
FTH1P24,0,0,0,0,0,0
SETD7,2,0,0,0,0,0
RAB33B-AS1,0,0,0,11,0,0
RAB33B,150,162,39,74,3,30
LOC124900188,0,0,0,0,0,0
LOC100421868,0,0,0,0,0,0
RNU6-1214P,0,0,0,0,0,0
NAA15,1169,822,858,902,1216,387
NDUFC1,172,1,133,973,97,307
MGARP,0,0,0,0,0,0
RNU6-1074P,0,0,0,0,0,0
RNU6-506P,0,0,0,0,0,0
RN7SL311P,0,0,0,0,0,0
LOC105379412,0,0,0,0,0,0
PPP1R14BP3,49,18,13,0,38,19
RN7SL382P,0,0,0,0,0,0
ELF2,296,109,500,78,294,73
RNU6-531P,0,0,0,0,0,0
LOC124900780,0,1,0,2,0,0
NOCT,244,369,317,471,381,230
LOC105377448,0,0,0,0,0,0
LOC152594,2,1,8,5,2,1
LOC100131429,3,9,0,1,0,2
LINC00500,0,0,0,0,0,0
LOC124900888,0,0,0,0,0,0
LINC00499,0,0,0,0,0,0
SLC7A11,5,173,7,165,3,134
SLC7A11-AS1,456,128,874,167,227,34
LINC00616,0,0,0,0,0,0
LOC105377447,0,0,0,0,0,0
LOC107986315,1,3,0,0,0,0
LOC105377445,0,0,0,0,0,1
LOC105377444,0,0,0,0,0,0
LOC107986314,0,0,0,0,0,0
LOC101927414,0,0,0,0,0,0
LINC02172,0,0,0,0,0,0
PCDH18,0,0,0,0,0,0
LOC105377442,0,0,0,0,2,0
RPS23P2,0,0,0,1,0,0
STMN1P2,0,0,0,0,0,0
SERF1AP1,0,0,0,0,0,0
LINC02510,0,0,0,0,0,0
LINC02511,0,0,0,0,0,0
LOC124900864,0,0,0,0,0,0
TERF1P3,0,0,0,0,0,0
RNU1-89P,0,0,0,2,0,0
LINC00613,0,0,0,0,0,0
TARS2P1,0,0,0,0,0,0
KRT18P54,0,0,0,0,0,0
LOC124900883,0,0,0,0,0,0
LINC02485,0,0,0,0,0,0
EEF1A1P35,1,1,3,1,0,0
RPS2P27,9,3,8,5,14,8
LOC107986237,0,0,0,0,0,0
LOC105377437,2,0,0,0,0,0
LOC105377438,0,0,0,0,0,0
LOC105377436,274,0,449,279,214,1
LINC02462,0,0,0,0,0,0
PES1P1,0,0,0,0,0,0
PABPC4L,0,0,0,0,1,0
LOC124900863,73,0,0,0,0,0
PCDH10,0,0,0,1,0,0
R3HDM2P1,0,0,0,0,0,0
PCDH10-DT,0,0,0,0,0,0
LOC105377431,0,0,0,0,0,0
LOC124900862,0,0,0,0,0,0
LOC124900861,0,0,0,0,0,0
AARS1P1,0,0,0,0,0,0
LINC01256,0,0,0,0,0,0
ELL2P2,0,0,0,0,0,0
LOC105377428,1,0,0,0,26,5
RPL7AP28,0,10,0,0,0,0
LOC105377425,0,0,0,0,0,0
LOC124900177,0,0,0,0,0,0
SNHG27,0,0,0,0,0,0
LOC124900859,1,4,4,2,0,0
LOC124900860,0,0,0,0,0,0
RN7SL205P,0,0,0,0,0,0
LOC124900858,0,0,0,0,0,0
LINC02377,0,0,0,0,0,0
LOC105377423,0,0,0,0,0,0
RNU6-224P,0,0,0,0,0,0
LOC105377422,0,0,0,0,0,29
GAPDHP56,0,0,0,0,0,0
PGBD4P4,0,0,0,0,0,19
LINC02479,0,0,0,0,0,0
LOC105377418,0,0,0,0,0,0
CYCSP14,0,0,0,0,0,0
EEF1GP8,0,0,0,0,0,0
LOC100128983,0,0,0,0,0,0
RNY5P4,0,0,0,0,0,0
LINC02465,119,141,284,128,1,217
LINC02466,0,0,0,0,0,0
LOC124900779,0,0,0,0,0,0
LOC105377417,0,0,0,0,0,0
LOC105377416,0,0,0,0,0,0
ZSWIM5P3,0,0,0,0,0,0
CDRT15P11,0,0,0,0,0,0
C4orf33,282,2,134,12,1,227
SCLT1,227,101,600,279,135,343
JADE1,75,1,69,0,0,2
LOC124900905,0,0,0,0,0,0
LOC124900778,0,0,0,0,0,0
LOC101927259,0,0,0,0,0,0
LINC02615,0,0,0,0,0,0
PGRMC2,131,443,338,14,3,62
FOSL1P1,2,0,0,0,0,0
RPL15P8,43,3,46,4,12,9
LARP1B,921,1426,1777,799,1531,456
ABHD18,1,1,269,277,0,198
MFSD8,2,0,2,0,0,64
RNU6-583P,0,0,0,0,0,0
PLK4,0,10,25,0,0,1
RPL21P53,0,0,7,0,0,0
LOC112268470,0,0,0,0,0,0
HSPA4L,591,841,1946,1909,2245,870
LOC105377414,0,0,0,0,0,0
SLC25A31,0,1,56,0,0,0
INTU,8,38,0,1,0,0
LOC105377412,0,0,0,0,0,0
LOC107986312,0,327,1,396,0,1
LOC102724210,7,98,0,246,267,0
RBM48P1,43,0,0,1,0,0
LOC105377411,0,0,0,0,0,0
LOC124900777,0,0,0,0,0,0
LOC105377410,0,0,0,0,0,0
LOC105377409,0,0,0,0,0,0
H3P15,0,0,0,0,0,0
LINC02379,0,0,0,0,0,0
TMEM248P1,0,0,0,3,0,0
NUP58P1,0,0,0,0,0,0
MIR2054,0,0,0,0,0,0
FAT4,0,0,0,0,0,0
ANKRD50,24,116,181,0,0,0
LINC02516,0,0,0,0,0,0
TECRP2,0,0,0,0,0,0
TUBAP10,0,0,0,0,0,0
LOC105377408,0,0,0,0,0,0
LOC105377406,0,0,0,0,140,0
PPIAP76,0,0,0,0,0,0
LOC105377407,0,0,0,0,0,0
LOC124900776,0,0,0,0,0,0
RPL21P50,0,0,0,0,0,0
LOC124900775,0,0,0,0,0,0
LINC01091,0,44,0,14,5,2
LOC105377405,0,0,0,0,0,0
LINC02435,0,0,0,0,0,0
TRC-GCA2-1,0,0,0,0,0,0
SPRY1,1,58,0,0,0,50
LOC124900774,0,0,0,0,0,0
LOC124900772,0,0,0,0,0,0
LOC105377404,0,0,0,0,0,0
COILP2,1,1,69,0,5,0
SPATA5,1717,1883,1623,2382,1992,1872
NUDT6,62,0,118,0,0,174
LOC124900773,0,0,0,0,0,0
RPS26P23,0,0,0,0,0,0
FGF2,13,0,0,0,0,9
RPL34P12,0,0,0,1,0,0
LOC727709,0,0,0,0,0,0
CETN4P,6,0,0,0,0,0
BBS12,0,0,0,0,0,0
IL21-AS1,0,0,0,0,0,2
IL21,24,0,1,0,0,0
IL2,0,0,0,0,0,0
ADAD1,832,1199,3343,3936,1235,352
KIAA1109,131,1284,1252,814,2024,2358
RN7SL335P,0,0,0,0,0,0
LOC112268469,8,3,25,40,0,14
LOC102724158,0,0,0,0,0,0
TRPC3,362,321,161,59,721,5
BBS7,88,978,217,998,284,213
CCNA2,846,916,991,2495,303,87
EXOSC9,3640,757,3634,1748,495,327
PP12613,0,0,0,0,0,0
SMIM43,0,0,0,0,0,0
ANXA5,1,131,442,0,2,2
LOC105377402,0,0,0,0,0,0
LOC105377401,0,0,0,0,0,0
LOC107986310,0,0,0,0,0,0
TUBB4BP5,0,0,0,0,0,0
LOC107986309,0,0,0,0,0,0
LOC100418710,1,0,0,0,0,0
QRFPR,0,0,0,0,0,0
RNU6-948P,0,0,0,0,0,0
TNIP3,10,0,0,6,0,0
NDNF-AS1,0,0,0,0,0,0
RN7SKP137,0,0,0,0,0,0
NDNF,0,0,0,0,0,12
LOC105377399,0,0,0,0,0,1
SETP12,0,0,0,0,0,0
RNU6-550P,0,0,0,0,0,0
PRDM5,0,0,0,2,325,89
LOC124900771,0,0,0,0,0,0
SAR1AP3,0,0,0,0,0,0
LTV1P1,0,0,0,0,0,0
MAD2L1-DT,0,0,0,0,1,0
MAD2L1,7467,9774,6034,12642,14823,19923
LOC124900770,0,0,0,0,0,0
LOC124900769,0,0,0,0,0,0
LINC02502,0,0,0,0,0,0
LINC01365,0,0,0,0,0,0
LOC124900920,0,0,0,0,0,0
LOC105377397,0,0,0,0,0,0
LOC107986192,0,0,0,0,0,0
LOC124900187,0,0,0,0,0,0
PDE5A,0,0,0,0,0,0
SEPTIN7P14,1,1,1,0,0,0
GTF2IP12,0,0,0,100,1,199
RNU6-1217P,0,0,0,0,0,0
LINC01061,0,0,0,0,0,0
LOC100131884,0,0,0,0,0,0
GK6P,0,0,0,0,0,0
LOC107986193,0,0,0,0,0,0
RNU4-33P,0,0,0,0,0,0
KLHL2P1,0,1,0,58,3,1
FABP2,0,0,0,0,0,0
C4orf3,0,0,0,0,0,0
USP53,1158,1682,3065,1196,2573,414
MRPL42P1,0,0,0,0,0,0
LOC101929762,0,0,0,0,0,0
LOC105379404,33,1,0,0,0,0
MYOZ2,0,0,0,0,0,0
LOC105377395,0,0,0,0,0,0
LOC102723967,0,0,0,0,0,0
LOC105377394,0,0,0,0,0,0
LOC105377393,0,0,0,0,0,0
SYNPO2,0,2,0,0,0,0
SEC24D,1,168,381,1,277,138
METTL14,1112,662,4411,1158,1666,632
METTL14-DT,2,0,0,0,0,5
LOC124900768,0,0,1,0,0,0
SEPTIN14P4,0,0,0,0,1,0
CICP16,0,0,0,0,0,0
RNU6-1054P,0,0,0,0,2,0
LOC729218,0,0,3,1,0,22
CEP170P1,0,0,0,0,0,0
LOC124900767,0,0,0,0,0,0
LOC105379403,0,0,0,0,0,0
NDUFS5P5,0,0,0,0,0,0
LOC124900766,0,0,0,0,0,0
PRSS12,0,0,0,0,5,0
SNORA24,0,0,0,0,0,0
SNHG8,366,797,887,817,1056,1291
LOC124900765,86,0,63,0,0,0
LOC105377392,40,0,25,0,1,0
FKBP4P1,0,1,0,0,0,0
LOC107986307,0,14,0,0,0,0
NDST3,2,1,1,1,2,5
LINC02264,0,0,0,0,0,0
LOC102723914,0,0,0,0,0,1
NT5C3AP1,3,0,17,0,0,0
LINC01378,0,0,0,0,0,0
RPSAP35,0,0,0,0,0,0
LINC02263,471,208,24,177,265,307
LINC02262,935,322,261,1118,334,155
TRAM1L1,0,0,0,0,0,0
LOC105377388,0,0,0,0,0,0
LOC105377387,0,0,0,0,0,0
HAVCR1P2,0,0,0,0,0,0
RNU6-119P,0,0,0,0,0,0
LOC107986306,0,0,104,0,0,0
LOC105377385,0,0,0,0,0,0
ACTN4P1,0,0,0,0,0,0
CUL4AP1,0,0,0,0,0,0
TRMT112P1,0,0,0,0,0,0
LOC105377384,0,0,0,0,0,0
MIR1973,0,0,0,0,0,0
MTRNR2L13,0,0,0,0,2,0
LOC105377383,0,0,0,0,0,0
LOC124900835,0,0,0,0,0,0
TTC39CP1,0,0,0,0,0,0
RLFP1,0,0,0,0,0,0
EIF3KP3,0,0,0,0,0,0
KRT18P21,0,0,0,0,0,0
PGAM4P2,0,0,0,0,0,0
RPF2P2,0,0,0,0,0,0
MRPS33P3,0,0,0,0,0,0
LOC124900764,0,0,0,0,0,0
NDST4,0,0,0,0,0,1
RN7SL808P,0,0,0,0,0,0
LOC105377382,1,0,0,0,0,0
LOC124900763,0,0,0,0,0,0
CIR1P2,9,1,25,0,0,0
MIR577,0,0,0,0,0,0
UGT8,67,192,640,643,3,156
LOC105377380,0,0,0,0,150,100
LOC105377379,0,0,0,0,0,0
LOC105377378,0,0,0,0,0,0
LOC107986235,0,0,0,0,0,0
LOC105377376,0,0,0,0,0,0
LOC124900762,0,49,0,0,0,0
LOC107986305,0,0,0,0,0,0
ARSJ,0,330,0,1,1,0
LOC105377375,1,0,0,0,0,0
CAMK2D,10,0,2,0,0,0
RNU1-138P,0,0,0,0,0,0
RN7SL184P,0,0,0,0,0,0
LOC105377374,0,0,0,0,0,0
RPS26P25,8,21,11,10,7,21
MIR8082,0,0,0,0,0,0
MIR1243,0,0,0,0,0,0
ANK2-AS1,0,0,0,0,0,0
LOC124900761,0,0,0,0,0,0
LOC102723896,0,0,0,0,0,0
LOC100422627,0,0,1,0,0,1
LOC100131158,0,0,0,0,0,0
RPL7AP30,31,0,11,5,1,0
RPL32P13,0,0,0,0,0,0
ANK2,331,577,382,306,10,101
GET1P1,0,0,0,0,0,0
OSTCP4,14,0,3,1,1,4
MIR302B,0,0,0,0,0,0
MIR302C,0,0,0,0,0,0
MIR302A,0,0,0,0,0,0
MIR302D,0,0,0,0,0,0
MIR367,0,0,0,0,0,0
MIR302CHG,0,0,0,0,0,0
LARP7,8515,5330,16947,265,6718,6884
H3P14,3,3,11,1,5,0
ZGRF1,450,1,313,1,357,425
RPL23AP94,4,0,0,0,0,0
LOC124900760,0,0,0,0,0,0
NEUROG2-AS1,0,0,0,0,0,0
NEUROG2,0,0,0,0,0,0
TOX4P1,1,0,1,0,0,0
RTEL1P1,0,0,0,0,0,0
ALPK1,0,0,0,0,0,0
TIFA,947,1024,686,2391,776,780
AP1AR,174,0,191,0,0,0
RPL36AP19,0,0,0,0,0,0
FAM241A,13,0,42,0,0,0
LOC105377370,0,0,0,0,0,0
RPS12P8,0,0,5,4,0,0
TUBB8P3,0,0,0,0,0,0
CCDC34P1,0,0,0,0,0,0
LOC105377369,0,0,0,0,0,0
LOC105377367,0,0,0,0,0,0
LOC105377366,0,0,0,0,0,0
LOC105377365,0,0,0,0,0,1
RPL36AP23,0,0,0,0,0,0
RNU6-289P,0,0,0,0,0,0
LOC105377364,0,0,0,0,0,0
LYPLA1P2,0,5,0,0,0,0
MIR297,0,0,0,0,0,0
LOC124900857,0,0,0,0,0,0
PITX2,3,17,0,18,0,17
LOC105377363,0,0,0,0,0,0
PANCR,0,0,0,0,0,0
ENPEP,0,0,0,0,0,0
LOC124900892,0,0,0,0,0,0
ZNF969P,0,0,0,0,0,0
RPL7L1P13,0,0,0,0,0,0
LOC105377362,0,0,0,0,1,0
RNU6-205P,0,0,0,0,0,0
ZBED1P1,5,0,0,0,0,0
RNF14P2,0,0,0,0,0,0
HSBP1P2,0,0,0,0,0,0
LOC124900759,0,0,0,0,0,0
RN7SL275P,0,0,0,0,0,0
ELOVL6,167,506,513,1831,458,106
RNU6-35P,0,0,0,0,0,0
EGF,2,319,115,0,96,0
KRT19P3,0,0,0,0,0,0
LRIT3,0,0,0,0,0,0
RRH,0,0,0,0,0,0
GAR1,255,225,131,102,271,77
LOC124900758,0,0,0,0,0,0
LOC124900757,0,0,0,0,0,0
CFI,9,0,0,0,1,0
PLA2G12A,387,65,308,344,0,2
HIGD1AP14,11,20,15,20,27,25
CASP6,1404,483,1574,545,471,277
LOC124900755,0,0,0,0,0,0
MCUB,197,616,597,1,526,279
CDC42P4,0,0,0,0,0,0
SETP20,18,5,9,6,4,6
MIR576,0,0,0,0,0,0
RN7SL55P,0,0,0,0,0,0
SEC24B,296,132,887,1358,21,1
SEC24B-AS1,0,1,2,8,10,0
RBMXP4,0,0,3,2,0,0
COL25A1-DT,0,0,0,0,0,0
LOC124900754,0,0,0,0,0,0
LOC124900756,0,0,0,0,0,0
COL25A1,1,0,0,0,0,153
RCC2P8,0,0,0,0,0,0
ETNPPL,2,393,131,380,0,5
RNU6-431P,0,0,0,0,0,0
OSTC,3065,247,1388,324,1086,2620
RPL34,67,73,371,109,61,50
LOC101929621,0,0,0,0,0,0
RPL34-DT,34,0,0,0,0,0
EXOC7P1,0,0,0,0,0,0
LOC124900168,0,0,0,0,0,0
RPSAP34,0,0,0,0,0,0
ZACNP1,0,0,0,0,0,0
LOC124900753,0,0,0,0,0,0
LOC124900752,96,91,65,1,1,88
LEF1-AS1,70,1,11,164,0,0
LEF1,633,701,1601,1923,96,433
HADH,22,0,0,200,4,74
LOC107986299,0,0,0,0,0,0
CYP2U1,27,0,1,0,0,0
LOC124900751,0,0,0,0,0,0
LOC107986298,0,0,0,0,0,0
RNU6-733P,0,0,0,0,0,0
CYP2U1-AS1,0,0,66,2,0,0
SGMS2,253,995,1780,1278,894,489
PAPSS1,623,156,1735,422,786,489
LOC105377358,0,0,0,0,0,0
RNU6-551P,0,0,0,0,0,0
LOC102725220,0,0,0,0,0,0
RAC1P5,59,45,91,4,14,8
VN1R23P,0,0,0,0,0,0
VN1R22P,0,0,0,0,0,0
DKK2,0,0,0,0,0,0
ACTR6P1,0,0,0,0,0,0
LOC105377356,0,0,0,1,1,0
LINC02173,0,0,0,0,0,0
GIMD1,0,0,0,0,0,0
AIMP1,33,123,110,1,15,57
LOC124900750,0,0,0,0,0,0
TBCK,79,3,11,200,0,0
LOC101929577,90,95,0,112,149,0
NPNT,1,0,0,0,0,0
LOC124900749,0,0,0,0,0,0
GSTCD-AS1,0,0,0,0,0,0
LOC107986190,0,0,0,0,0,0
GSTCD,1219,68,1119,1191,15,692
LOC124900747,0,0,0,0,0,0
LOC124900748,0,0,0,0,0,0
INTS12,208,3,157,2,31,350
ARHGEF38-IT1,0,0,0,0,0,0
ARHGEF38,0,0,0,2,0,0
LOC105377352,0,0,0,0,0,0
ATP5F1EP1,0,0,0,0,0,0
PIMREGP2,0,0,0,0,0,0
EEF1A1P9,1,3,0,17,6,3
RNU6-553P,0,0,0,0,0,0
PPA2,452,2,28,53,0,1
RN7SL89P,0,0,0,0,0,0
TET2-AS1,52,94,64,74,0,1
TET2,161,434,567,1256,827,95
LOC124900868,80,195,181,483,14,159
LOC100288146,0,0,0,0,0,0
RNU6-351P,0,0,0,0,0,0
LOC105377351,0,0,0,0,0,0
RPL6P14,0,0,0,0,0,0
LOC124900746,0,0,0,0,0,0
LOC124900745,0,0,0,0,0,0
CXXC4-AS1,1,0,0,0,0,0
CXXC4,466,1031,671,86,412,91
LOC124900744,0,0,0,0,0,0
LOC105377350,40,0,0,0,0,0
RNU6-635P,0,0,0,0,0,0
TACR3,103,1,195,207,261,1
DDX3P3,90,40,31,3,14,7
LINC02428,0,0,0,0,0,0
CENPE,9881,12755,13959,2269,6744,6271
BDH2,142,269,268,1388,90,2122
SLC9B2,1,1,2,0,0,0
ACTR3BP4,0,0,0,0,0,0
PABPC1P7,1,0,0,0,0,0
SLC9B1,0,0,0,0,0,0
CISD2,113,21,211,706,21,52
LOC124900903,0,0,0,0,0,0
RNU7-151P,0,0,0,0,1,0
UBE2D3-AS1,47,4,0,0,1,0
UBE2D3,7339,6584,8768,17343,14072,11325
LOC124900743,0,0,0,0,0,0
LOC102723704,0,0,0,0,0,0
LOC100419096,1,0,1,1,0,1
LOC100288914,0,0,0,0,0,0
KRT8P46,0,0,0,0,0,0
LRRC37A15P,0,0,0,0,0,0
RPL21P49,0,0,0,0,0,0
MANBA,0,0,0,0,0,0
LOC105377347,44,70,0,1,1,0
LOC124900742,0,0,0,0,0,0
NFKB1,155,84,49,2,1,306
LOC100419863,0,0,0,0,0,0
LOC105377621,0,0,0,0,0,0
RN7SL728P,0,0,0,0,0,0
SLC39A8,0,112,137,1,1,0
MTND5P5,0,0,0,0,0,0
BANK1,87,556,33,0,179,0
RNU6-462P,0,0,0,0,0,0
LOC107986297,0,93,98,63,1,0
LOC124900741,0,0,0,0,0,0
FLJ20021,4,0,0,0,0,0
MIR1255A,0,0,0,0,0,0
MIR8066,0,0,0,0,0,0
PPP3CA,10611,13867,24361,966,6727,2879
LINC01217,0,0,0,0,0,0
LINC01216,0,0,0,0,0,0
LOC105377345,0,0,0,0,0,0
LOC124900740,0,0,0,0,0,0
EMCN,0,0,0,0,0,0
SNORA101A,0,0,0,0,0,0
DDIT4L-AS1,0,0,0,0,0,0
DDIT4L,0,0,1,0,0,0
LOC107986232,0,0,0,0,0,0
DYNLL1P6,0,0,0,0,0,0
LOC644721,1,0,1,0,0,0
H2AZ1-DT,0,0,0,0,0,0
H2AZ1,0,374,3,103,0,193
DNAJB14,100,37,274,410,76,11
LAMTOR3,351,364,761,953,3,634
DAPP1,40,5,425,634,3,0
C4orf54,0,0,0,0,0,0
MTTP,0,0,0,0,0,0
TRMT10A,94,1,85,0,1,0
C4orf17,0,0,0,1,0,0
ADH7,0,0,0,0,0,0
LOC102723576,0,0,0,0,0,0
ADH1C,0,0,0,0,0,0
ADH1B,0,0,0,0,0,0
ADH1A,0,0,0,0,0,0
ADH6,0,0,0,0,0,0
PCNAP2,0,0,0,0,1,1
PCNAP1,0,0,0,0,0,0
ADH4,0,0,0,0,0,0
LOC124900739,0,0,0,0,0,0
LOC100507053,0,0,0,0,0,0
ADH5,923,636,1416,3285,2302,1702
ABT1P1,0,0,0,0,0,0
LOC124900738,0,0,0,0,0,17
MIR3684,0,0,0,0,0,0
METAP1,88,12,6,14,12,2
NDUFS5P4,0,0,0,0,0,0
RNU7-149P,0,0,0,0,0,0
FAM177A1P1,0,0,0,0,1,0
TBCAP3,0,0,0,0,0,0
EIF4E,831,646,581,1885,389,6
LOC105377343,0,0,0,0,0,0
BTF3P13,127,1,0,1,0,2
LOC107986231,0,0,0,0,0,0
TSPAN5-DT,0,0,0,0,0,0
LOC112267901,0,0,0,0,0,0
TSPAN5,4101,4365,6190,4545,2045,200
RPL21P48,0,0,0,1,0,0
LOC124900919,0,0,0,0,0,0
RAP1GDS1,44,328,391,99,1128,1241
LOC105377340,1,0,0,0,0,0
DUTP8,0,0,0,0,0,0
RPL5P12,1,11,6,10,2,6
CRYZP2,0,0,0,1,0,0
STPG2,69,342,414,0,0,3
STPG2-AS1,0,0,0,0,0,0
LOC124900737,0,0,0,0,0,0
COX7A2P2,1,0,0,1,0,0
RN7SKP28,0,0,0,0,0,5
LINC02267,0,0,0,0,0,0
LOC100418701,0,0,0,0,0,0
RNU6-34P,0,0,0,0,0,0
RNU6-1059P,0,0,0,0,0,0
PDHA2,1,0,0,0,294,203
RPL30P6,0,0,0,0,0,0
LOC105377337,0,0,0,0,0,0
UNC5C-AS1,0,0,0,0,0,0
LOC124900736,0,0,0,0,0,0
UNC5C,3736,4376,3814,2938,6842,3686
LOC124900735,0,9,0,0,0,0
BMPR1B,495,643,390,357,79,33
BMPR1B-DT,436,145,250,314,0,116
PDLIM5,6,129,123,45,0,5
RPL35AP11,0,0,0,0,0,0
HPGDS,1,2,0,0,0,0
SMARCAD1,212,258,676,272,144,352
HMGB3P15,2,1,0,0,0,1
LOC124900734,0,0,0,0,0,0
SMARCAD1-DT,1,0,0,0,89,0
ATOH1,0,0,0,0,0,0
RNA5SP164,0,0,0,0,0,0
RACK1P3,0,0,0,0,0,0
MTND1P19,0,0,0,0,0,0
GRID2,5,27,3,212,97,1
LNCPRESS2,1,0,1,6,2,0
PMPCAP1,83,0,0,0,0,0
LOC112268468,0,0,0,0,0,0
KRT19P6,0,0,0,0,0,0
LOC124900733,1,0,0,0,0,0
TMSB4XP8,4346,5999,6129,1294,9827,6926
RN7SKP248,0,0,0,0,0,0
CCSER1,1,5,76,211,404,69
LOC105377331,0,0,0,0,0,0
MMRN1,0,0,0,0,0,0
SNCA-AS1,0,0,0,0,0,0
LOC124900856,0,2,0,1,2,0
SNCA,0,0,0,0,0,0
LOC124900602,0,0,0,0,0,0
LOC105377329,0,0,0,0,1,0
LOC124900855,0,0,0,0,0,0
LOC105377328,0,0,0,0,0,0
GPRIN3,0,0,0,0,0,0
LOC124900834,0,0,0,0,0,0
RNU6-907P,0,0,0,0,0,0
TIGD2,20,183,421,98,2,0
LOC105377327,0,0,0,0,0,0
LOC124900732,59,0,0,0,0,1
FAM13A,16853,15907,36324,8639,3939,4398
FAM13A-AS1,0,0,0,0,0,0
NAP1L5,0,0,0,0,0,0
RNU6-33P,0,0,0,1,0,0
RN7SKP244,0,0,0,0,0,0
LOC100129137,0,0,41,0,0,0
HERC3,342,302,107,150,1071,3
PIGY-DT,0,0,0,0,0,0
PYURF,0,0,0,0,0,0
PIGY,0,0,0,0,0,0
NCOA4P2,0,0,0,0,0,0
HERC5,418,313,792,56,93,126
LOC102723458,71,80,0,181,132,0
HERC6,1914,4453,4147,14732,16697,5097
LOC105377326,0,0,0,0,0,0
LOC124900731,0,0,0,0,0,0
PPM1K-DT,5,0,5,1,0,1
RNU6-112P,0,0,0,0,0,0
PPM1K,2,0,0,0,0,0
RNU6-1298P,0,0,0,0,0,0
RNU6ATAC31P,0,0,0,0,0,0
RNU6-818P,0,0,0,0,0,0
RPL31P24,0,0,0,0,0,0
LOC124900867,0,0,0,0,0,0
ABCG2,0,0,0,102,0,0
PKD2,0,0,0,0,0,0
RNU1-36P,0,0,0,0,0,0
SPP1,0,0,0,0,0,0
LOC124900730,0,0,0,0,0,0
HSP90AB3P,261,231,239,83,113,52
MEPE,1,0,0,0,0,0
IBSP,0,0,0,0,0,0
CHCHD2P7,53,0,0,0,0,0
LOC124900912,0,0,0,0,0,0
LOC105377324,0,0,0,0,0,0
LOC105377323,0,0,0,0,0,0
DMP1,0,0,0,2,0,42
DSPP,0,0,0,0,0,0
LOC124900729,0,0,0,0,0,0
SPARCL1,0,0,0,0,0,0
LOC105377321,0,0,0,0,0,0
NUDT9,40,1,0,104,0,1
LOC100129693,0,0,0,0,0,0
RN7SL681P,0,0,0,0,0,0
HSD17B11,0,0,0,0,0,0
HSD17B13,2,0,0,0,1,1
MIR5705,0,0,0,0,0,0
GAPDHP60,0,0,0,0,0,0
LOC100419572,0,0,0,0,0,0
KLHL8,466,139,675,410,71,32
LOC105377320,0,0,0,0,0,0
TECRP1,0,3,0,15,0,0
AFF1,2234,3635,3619,7145,1360,1316
AFF1-AS1,7,0,0,0,12,22
LOC260422,2,0,0,0,3,2
C4orf36,1,0,0,0,0,0
RPL6P13,1,0,0,0,1,1
SLC10A6,0,0,0,0,0,0
PTPN13,1534,1957,2214,657,1806,207
MIR4452,0,0,0,0,0,0
RN7SKP96,0,0,0,0,0,0
MAPK10-AS1,0,0,0,0,0,0
MAPK10,12,11,324,194,895,321
MIR4451,0,0,0,0,0,0
LOC124900728,0,0,0,0,0,0
LOC105377319,0,0,0,0,0,73
ARHGAP24,0,0,1,0,1,29
LOC100526736,0,0,0,0,0,0
RN7SKP48,0,0,0,0,3,3
WDFY3-AS2,71,0,4,0,158,2
RNU6-469P,0,0,0,0,0,0
WDFY3-AS1,0,0,0,0,0,0
RN7SL552P,0,0,0,0,0,0
WDFY3,10,224,401,833,800,127
LOC124900854,0,0,0,0,0,0
CDS1,421,272,2223,376,855,1
RPL3P13,0,0,0,0,0,0
LOC102723338,39,5,14,0,0,3
NKX6-1,0,0,0,0,0,1
LOC152845,0,8,7,8,5,2
RNU6-774P,0,0,0,0,0,0
LINC02994,0,0,0,0,0,0
LOC105377315,0,0,0,0,0,0
GPAT3,124,8,1267,1709,3,2
RPL30P5,0,0,0,0,0,0
SLC25A14P1,0,0,0,1,0,0
ABRAXAS1,3,1,105,0,6,163
MRPS18C,77,58,9,52,1,26
HELQ,80,1,252,264,0,315
LOC100287427,0,0,0,0,0,0
LOC105377313,0,0,0,0,0,0
HPSE,3,0,0,0,0,0
COQ2,40,1,232,281,7,0
LOC391674,0,0,0,0,0,0
LOC124900167,0,0,0,0,0,0
PLAC8,0,0,1,0,0,0
COPS4,789,187,417,1038,1736,578
RNU6-615P,0,0,0,0,0,2
LIN54,56,13,145,223,4,0
THAP9,322,306,141,522,83,57
SNORD144,0,0,0,0,0,0
SNORD143,0,0,0,0,0,0
THAP9-AS1,0,0,0,0,0,0
SEC31A,229,1,647,634,63,4
MIR575,0,0,0,0,0,0
LOC124900727,0,0,0,0,0,0
SLC66A2P2,0,0,0,0,0,0
SCD5,172,0,0,0,0,0
LINC00575,0,0,0,0,0,0
LOC442113,0,1,4,5,4,0
RPS6P6,0,0,0,0,0,0
RPL7AP26,0,0,0,0,0,0
TMEM150C,0,0,0,0,0,0
LOC105377310,0,1,20,0,0,0
ENOPH1,229,948,123,2,1111,462
HNRNPDL,187,159,648,1134,94,84
LOC124900890,0,0,0,0,0,0
IGBP1P4,0,4,1,4,0,0
HNRNPD-DT,0,0,0,0,0,0
HNRNPD,491,464,994,291,182,49
